property_id,property_name,location,property_type,number_of_bedrooms,bedroom_size,amenities,seasonality,base_price,estimated_monthly_bookings,bathrooms,bed_type,cancellation_policy,cleaning_fee,host_response_rate,number_of_reviews,review_scores_rating,beds,neighborhood
64553,Anything Expect,New Corey,Villa,3,11.192130998462806,"['Waterfront', 'Garden view', 'Swimming Pool', 'Canal view', 'TV', 'Air Conditioning', 'Kitchen', 'Gym', 'WiFi']",Summer,4512.705523295525,31,7,Double,Strict,31.854330174409533,52,452,1,6,Suburb
90355,Three Hold,West Lisafurt,House,2,24.189500573904734,"['Parking', 'TV', 'Gym']",Summer,1472.8031662924045,10,5,King,Strict,18.49294359426176,73,209,5,3,Suburb
3255,Ahead Fact,West Erika,Apartment,4,15.900264143961873,"['Air Conditioning', 'Garden view', 'Swimming Pool', 'Gym', 'WiFi', 'TV', 'Canal view', 'Waterfront', 'Kitchen', 'Parking']",Winter,4836.864637300022,31,4,Single,Flexible,21.338184577735518,69,495,2,7,Mountain View
52249,Poor According,Hansonmouth,Apartment,2,28.961625119667037,"['Gym', 'Canal view', 'Garden view', 'Parking', 'Kitchen', 'Waterfront']",Winter,3136.8458621740274,16,2,Double,Flexible,26.055197987572637,68,329,2,6,Waterfront
1953,Now Drug,Lewisshire,House,3,18.98537726219352,"['Canal view', 'Air Conditioning']",Autumn,4665.440986193435,36,6,Double,Moderate,44.805125042864326,100,283,3,4,Waterfront
33991,Chair Main,Thomasside,House,2,14.100011269261108,"['Air Conditioning', 'Garden view', 'Swimming Pool', 'WiFi', 'Kitchen', 'TV', 'Gym', 'Parking']",Summer,2007.5255593731627,90,4,Double,Moderate,31.891880068192172,93,237,1,4,Waterfront
18918,Return Democratic,South Tonyaland,Villa,1,17.015507024031397,"['Swimming Pool', 'Parking', 'TV', 'Waterfront', 'Air Conditioning', 'Canal view', 'WiFi', 'Kitchen', 'Gym', 'Garden view']",Summer,4142.790699352874,80,5,Double,Flexible,25.658791025481822,85,441,3,4,Mountain View
82577,Job Produce,Stacyberg,Cottage,3,17.298923441945952,"['Air Conditioning', 'Garden view', 'Gym', 'Waterfront', 'WiFi', 'Swimming Pool', 'Canal view', 'Parking', 'TV', 'Kitchen']",Winter,1255.293996674433,38,7,Single,Flexible,18.389611416379495,89,178,3,6,Downtown
92029,Book Break,Davidsontown,Cottage,5,20.91131153688347,"['Garden view', 'Air Conditioning', 'TV', 'Canal view', 'Gym', 'WiFi', 'Parking', 'Swimming Pool', 'Waterfront', 'Kitchen']",Winter,2724.214815370976,58,5,Double,Moderate,22.98179384141326,75,24,4,6,Waterfront
29633,Tonight Fill,Lake Ashley,Apartment,5,15.397958553974949,"['Gym', 'WiFi', 'Canal view', 'TV', 'Garden view', 'Swimming Pool', 'Air Conditioning']",Winter,112.66109575659479,80,5,Queen,Moderate,32.461138426111376,67,66,3,7,Suburb
91178,Window Any,South Johnny,House,1,27.5424743051786,"['Canal view', 'Garden view', 'Waterfront', 'WiFi', 'Gym']",Autumn,4169.424887901281,81,4,Single,Flexible,30.735032057588505,90,13,1,2,Mountain View
15934,Town Through,Lake Spencermouth,Cottage,3,11.09651549168815,"['Gym', 'Kitchen', 'Parking', 'Canal view', 'Waterfront', 'Swimming Pool', 'Air Conditioning', 'TV', 'WiFi']",Winter,143.32013362375625,13,7,King,Strict,47.51863289729398,85,251,2,6,Waterfront
32971,American State,Christinatown,House,5,28.17686362147933,"['Air Conditioning', 'Waterfront', 'Kitchen', 'Garden view', 'Parking', 'TV', 'WiFi']",Winter,4642.98479900053,92,5,Single,Moderate,12.006763572268655,80,64,5,9,Downtown
54826,Somebody Fly,Turnerport,Cottage,5,21.855782900532745,"['Kitchen', 'Waterfront', 'Air Conditioning']",Autumn,3677.1524434743756,25,9,King,Strict,20.733454143115292,90,458,5,9,Waterfront
54505,Good Green,South Jenniferville,Villa,4,26.334871066921867,"['Air Conditioning', 'Parking', 'Kitchen', 'Gym', 'Garden view', 'WiFi', 'TV', 'Waterfront']",Winter,140.4440971443521,87,5,King,Flexible,26.55813725893254,68,137,4,5,Mountain View
85875,Situation Expect,Estradahaven,Villa,2,11.621357568884985,"['Kitchen', 'Canal view', 'WiFi', 'Waterfront', 'Garden view', 'TV', 'Air Conditioning', 'Parking']",Autumn,1453.922018338056,82,5,Queen,Strict,49.732775789868185,62,334,1,4,Mountain View
52157,Goal Raise,West Travistown,Apartment,5,22.741337999358464,"['Garden view', 'Air Conditioning', 'TV', 'Canal view', 'WiFi', 'Gym']",Summer,3276.7338506107358,12,6,Double,Flexible,32.499491249183635,54,265,1,9,Waterfront
15389,Office Third,Port Lindseyton,House,1,27.8234302602665,['Air Conditioning'],Summer,378.2704675433553,28,1,Queen,Strict,46.845982821079865,58,211,5,5,Downtown
24446,Usually Me,West Steven,Apartment,4,29.543028521566782,"['Swimming Pool', 'Gym', 'WiFi', 'Kitchen', 'Waterfront', 'Garden view', 'TV', 'Canal view', 'Parking', 'Air Conditioning']",Autumn,2302.6834488359596,51,7,Double,Strict,44.92418742801676,81,460,3,5,Waterfront
10807,Return Community,South Steven,Villa,1,11.308870885155262,"['Parking', 'Swimming Pool', 'WiFi', 'Air Conditioning', 'TV', 'Canal view']",Winter,710.6188605801169,78,5,Double,Flexible,40.67641245212515,67,185,3,2,Waterfront
99371,System Response,South Bob,Villa,1,15.130079474874893,"['Kitchen', 'Canal view', 'WiFi', 'Garden view', 'Swimming Pool', 'Waterfront', 'Air Conditioning', 'TV']",Autumn,131.41279236225023,99,5,Double,Moderate,14.279546977299674,89,443,1,3,Suburb
46857,Run During,Perezfurt,Villa,4,19.989476275469748,"['Air Conditioning', 'Swimming Pool', 'Garden view', 'Parking', 'Gym', 'Kitchen', 'Canal view']",Summer,4454.889010549426,54,5,Queen,Strict,49.949026956426,73,393,1,6,Waterfront
66016,Amount Left,East Michael,Apartment,1,17.20418140322021,"['Garden view', 'Gym', 'Kitchen', 'Waterfront', 'WiFi', 'TV', 'Air Conditioning']",Autumn,1946.583152610466,50,2,King,Strict,14.848050827989884,75,442,4,4,Downtown
80298,Concern Explain,New Felicia,Cottage,2,23.93244882806379,['Kitchen'],Autumn,4553.438064362365,14,4,Single,Strict,44.867155676589896,54,78,3,6,Downtown
62588,Major Sport,Benjaminstad,Cottage,3,25.576317057040345,"['Kitchen', 'Canal view', 'Waterfront', 'Parking']",Autumn,4908.312710001785,54,5,King,Flexible,48.111008438229284,64,354,1,6,Waterfront
47573,Republican Large,Castroville,House,1,26.192309653255197,"['WiFi', 'Canal view', 'Kitchen', 'Waterfront', 'Air Conditioning', 'Parking', 'Swimming Pool', 'Garden view', 'Gym']",Winter,3230.1853377105876,37,2,Single,Flexible,42.833857696892174,65,123,2,4,Downtown
4512,Woman Specific,West Christina,Apartment,2,10.103924058012579,"['Canal view', 'Waterfront']",Autumn,3783.9189310654524,96,5,Double,Flexible,38.608539084438846,57,15,5,6,Waterfront
71178,Peace Little,Hallborough,Cottage,2,24.647685884977157,"['Swimming Pool', 'Parking', 'Gym']",Summer,1062.9105193899381,31,5,King,Flexible,49.70681348020432,98,163,2,6,Downtown
9124,Stay Husband,North Jayburgh,Cottage,5,14.079167119025461,['Waterfront'],Winter,4702.865666527215,89,8,Queen,Flexible,30.378102485903682,73,437,2,7,Mountain View
9185,This Response,Kellyborough,Cottage,2,25.49466390417032,['TV'],Winter,517.0118262101797,24,3,Single,Flexible,10.506091946318081,92,70,1,3,Mountain View
19971,Move Single,Michaelstad,Villa,5,10.559468617261775,['Parking'],Winter,4596.0873155174495,28,8,Double,Strict,36.92712827898478,58,291,5,8,Mountain View
80599,Radio Our,West Sarahchester,Cottage,5,26.81753876836843,"['Gym', 'Canal view', 'Air Conditioning', 'Garden view', 'TV', 'Parking', 'Swimming Pool', 'Kitchen', 'WiFi', 'Waterfront']",Summer,4104.539994963663,66,6,Queen,Moderate,28.93123661296221,96,434,3,8,Downtown
47806,Trouble Fast,Port Gary,House,4,29.98098077144697,"['Waterfront', 'Kitchen', 'WiFi', 'Parking', 'Canal view', 'Gym']",Autumn,575.3769475509155,43,6,King,Flexible,37.98272885240186,66,111,1,6,Mountain View
41191,I White,East Lisaborough,Villa,3,22.928259395582238,"['Swimming Pool', 'Canal view', 'Kitchen', 'Waterfront']",Winter,2778.260309668028,33,4,King,Flexible,18.442467525344732,95,241,4,6,Downtown
6736,Tree Source,Lake Joseph,Apartment,3,28.31699341148649,"['Kitchen', 'Air Conditioning', 'Garden view']",Summer,4166.569630548147,57,3,Queen,Strict,10.214160327146615,75,237,1,7,Mountain View
60671,Inside Art,Woodville,House,3,10.420965102029074,"['Canal view', 'Air Conditioning', 'Swimming Pool', 'Gym', 'Kitchen', 'WiFi', 'Garden view']",Winter,1782.0128752998385,50,4,Double,Moderate,48.402052224644166,88,457,1,6,Downtown
24520,Big Yeah,New Erinmouth,Apartment,1,29.28863518241467,"['Swimming Pool', 'Waterfront', 'Canal view', 'TV', 'WiFi', 'Parking', 'Gym', 'Kitchen', 'Air Conditioning']",Winter,4945.342154681516,63,5,King,Flexible,28.47210744985951,50,438,3,2,Waterfront
90068,Find Story,South Richard,Villa,3,24.74027157375133,"['TV', 'Garden view', 'Parking', 'Canal view', 'Gym', 'Waterfront', 'Kitchen', 'Air Conditioning', 'WiFi']",Summer,3950.0277399138076,34,5,Queen,Moderate,11.064678070788085,91,393,5,6,Suburb
42775,Whose Year,Port Jasmine,Apartment,3,10.592833242075468,"['WiFi', 'Waterfront']",Winter,3272.9497969890203,75,3,King,Strict,16.430523185913973,61,140,3,5,Waterfront
44065,Use Machine,Port Ian,House,3,28.957974016098614,"['TV', 'Swimming Pool', 'Parking', 'WiFi', 'Kitchen', 'Garden view']",Summer,719.7998959577508,10,5,King,Strict,46.58581249037634,80,166,1,5,Waterfront
23725,Exactly Less,West Cherylmouth,Cottage,2,16.090683167292212,"['Air Conditioning', 'WiFi', 'Kitchen', 'Gym', 'Parking', 'Waterfront', 'Canal view', 'Swimming Pool', 'TV']",Summer,2618.7383586221736,97,6,Queen,Moderate,29.813883898213792,69,175,5,4,Waterfront
44979,Enter Do,Port Philip,House,5,21.123959254617688,"['Kitchen', 'Canal view', 'Gym', 'Garden view', 'TV', 'Parking', 'Swimming Pool', 'Air Conditioning']",Autumn,2828.2262427165174,80,6,Single,Moderate,10.13168526608792,88,347,3,8,Waterfront
4546,Issue Blue,Christopherview,Villa,2,19.816660203351127,"['Canal view', 'WiFi', 'TV', 'Garden view']",Winter,3582.775681491138,37,2,Double,Flexible,16.88364513036676,63,318,5,6,Waterfront
98309,Today Your,Owenville,Villa,2,26.070758709815614,"['WiFi', 'Canal view', 'Parking', 'Garden view', 'Gym', 'Air Conditioning', 'Swimming Pool', 'Kitchen']",Summer,1528.1917057774274,30,5,Double,Flexible,30.974177319445758,68,449,2,4,Waterfront
19256,Particular Could,Jennifershire,Cottage,4,14.012703714899322,"['Canal view', 'Garden view']",Winter,2548.8107425692087,78,7,Single,Strict,39.6354568646251,77,264,3,6,Suburb
41892,Agreement Happen,South Randy,Villa,1,21.931412591061637,"['Garden view', 'Waterfront', 'TV', 'Swimming Pool']",Summer,3866.795871282228,25,2,Single,Flexible,49.86451941008546,59,320,1,4,Suburb
26606,Approach Grow,Johnnyborough,House,4,18.73453367249112,"['TV', 'Garden view']",Winter,1078.893675769781,83,7,King,Flexible,40.682053429668144,92,453,3,8,Mountain View
79234,Indicate Single,Port Davidfurt,Cottage,5,14.445744955197007,"['Kitchen', 'Waterfront', 'Swimming Pool']",Summer,2401.4768678639493,27,8,King,Moderate,24.511659387859517,81,343,1,7,Waterfront
29051,Something Challenge,Sarahmouth,House,2,27.109564137874607,"['Air Conditioning', 'TV', 'Swimming Pool', 'Parking', 'Gym', 'Garden view']",Autumn,1999.3930636622106,76,4,Single,Strict,10.932491182910766,80,104,3,4,Mountain View
58177,So Born,North Johnbury,Apartment,3,22.973720392905534,"['Canal view', 'Waterfront', 'Swimming Pool', 'Gym', 'Garden view', 'Parking']",Winter,3976.4752728745107,31,4,Single,Strict,39.72365862758292,89,149,3,6,Waterfront
66835,Recent Each,Gonzalezport,Apartment,2,22.98117037917111,"['TV', 'Waterfront', 'Garden view', 'WiFi', 'Air Conditioning', 'Swimming Pool', 'Canal view', 'Gym', 'Kitchen']",Autumn,4782.367448802203,61,6,King,Moderate,47.06021484371618,78,484,1,5,Downtown
99139,Memory Relate,Sanchezville,Villa,4,16.767204396415455,"['Waterfront', 'Air Conditioning', 'Parking']",Summer,4792.221599330166,33,6,Single,Flexible,18.29373026246345,83,155,5,8,Downtown
9886,Ask West,Gregorytown,Cottage,1,17.855545847875497,['Swimming Pool'],Summer,200.21560596729492,40,1,King,Strict,46.30431793922783,71,454,5,5,Waterfront
62632,Sell Pm,South Aaronchester,Villa,4,26.98921342913013,"['TV', 'Waterfront', 'Swimming Pool']",Winter,3630.281652057201,77,8,Double,Strict,29.2822500477087,61,137,1,5,Suburb
51429,Drive Base,West Jessicamouth,Cottage,3,10.056637044864228,"['Garden view', 'WiFi']",Winter,4563.87781986622,27,6,Double,Strict,25.991514112422202,89,407,4,7,Waterfront
51725,Apply Road,Zavalaport,House,1,24.755761888185344,"['Waterfront', 'Kitchen', 'Swimming Pool', 'WiFi', 'Gym', 'TV', 'Garden view', 'Canal view', 'Parking']",Winter,2698.3073157130307,53,1,Double,Strict,45.84127715053977,67,126,5,4,Waterfront
49870,Hour Fight,Laurenmouth,Villa,4,11.484835885179079,"['Canal view', 'Gym', 'TV', 'WiFi', 'Air Conditioning', 'Garden view', 'Parking', 'Waterfront', 'Swimming Pool', 'Kitchen']",Summer,3276.7998235353675,13,6,King,Strict,31.949530074873977,93,192,4,6,Suburb
49646,Build Policy,Randyberg,Cottage,3,27.499069196394327,"['Air Conditioning', 'Canal view', 'Kitchen', 'WiFi', 'Gym']",Autumn,3161.4420665857574,22,6,Single,Strict,46.898537179021766,100,407,1,5,Waterfront
26275,Hotel Perform,Port Stephanie,Apartment,5,17.435507579242625,"['Garden view', 'WiFi', 'Kitchen', 'Parking', 'Canal view', 'Swimming Pool']",Autumn,107.99361654381033,96,9,Single,Moderate,36.514753357778666,95,440,3,8,Mountain View
80594,Start See,East Josephside,Villa,5,21.0701482349425,"['Garden view', 'Swimming Pool', 'Waterfront', 'WiFi']",Winter,2970.8511991885875,79,9,King,Strict,41.472987265202704,93,275,1,6,Downtown
76390,Ground Together,North Christinastad,Cottage,2,23.716150371030956,"['Canal view', 'WiFi', 'Swimming Pool']",Autumn,3419.5778907099807,44,2,Double,Strict,46.738299984598484,56,154,2,4,Waterfront
25967,Office Huge,South Mercedes,House,3,14.263932506988935,"['Garden view', 'Air Conditioning', 'Canal view', 'Kitchen']",Summer,2258.698439393662,87,3,Double,Strict,48.94731449571382,88,442,2,6,Waterfront
80704,Make We,Port Michael,Villa,3,13.079210002195564,"['WiFi', 'Waterfront', 'Gym', 'Parking', 'Air Conditioning', 'Swimming Pool', 'Kitchen', 'Garden view']",Autumn,4941.687596004689,24,4,Single,Strict,27.039258245111952,75,314,1,7,Waterfront
8220,Continue Current,Nicoleborough,House,2,19.857789607918342,"['WiFi', 'Parking']",Winter,1030.9197542736542,87,2,Single,Flexible,31.52276163603416,97,175,4,5,Mountain View
66555,Doctor Lose,Port Tanner,Cottage,1,13.453336312389881,"['Canal view', 'WiFi', 'Garden view', 'Gym', 'Swimming Pool', 'Parking']",Autumn,2073.5968443368843,61,1,Queen,Moderate,48.15934257282556,67,206,1,5,Mountain View
46072,Against Hold,Jacksonton,Apartment,3,20.60618696597985,"['Swimming Pool', 'Air Conditioning']",Winter,349.30364088357726,86,6,Double,Moderate,28.644919390787315,93,22,3,6,Downtown
22180,Seem Become,New Emilyshire,House,5,25.061611684928284,"['Canal view', 'WiFi', 'Air Conditioning', 'Gym', 'Parking', 'Swimming Pool', 'TV', 'Garden view', 'Kitchen']",Winter,270.4201674836977,27,7,Queen,Flexible,20.460714339224822,82,123,5,6,Mountain View
40300,Foot Interview,Lake Theresa,Apartment,2,13.205028024534775,"['TV', 'Canal view', 'Garden view', 'Kitchen']",Winter,2192.5535803949965,15,6,King,Moderate,41.705450844617104,55,145,1,5,Downtown
94951,Organization Nice,Lisaville,Apartment,5,14.145890599955349,"['Gym', 'Air Conditioning', 'WiFi', 'Parking', 'Swimming Pool', 'Garden view']",Winter,579.2905624627642,59,9,King,Moderate,49.06085635728476,56,146,2,9,Suburb
75997,Moment Traditional,Nielsenside,Cottage,3,27.800337835446275,"['Canal view', 'Parking', 'Garden view', 'TV', 'Swimming Pool', 'Kitchen', 'WiFi', 'Gym', 'Waterfront', 'Air Conditioning']",Winter,4425.6302868494095,37,6,Queen,Flexible,27.777992696640503,71,25,3,5,Mountain View
8854,Full Commercial,New Michaelfort,Apartment,3,25.992736084274796,['Canal view'],Winter,2730.454313928546,40,5,King,Flexible,30.437145001417406,64,353,2,7,Suburb
92878,Certain Fill,Goodwinfurt,Cottage,3,21.485269039800855,"['Garden view', 'Swimming Pool', 'WiFi', 'Parking']",Autumn,2688.1172456589093,40,3,Single,Strict,41.838342810056666,55,136,3,4,Waterfront
67063,Hit Coach,Fordland,Cottage,1,25.669673001975255,"['Kitchen', 'Canal view', 'Parking', 'Garden view', 'Waterfront', 'Swimming Pool', 'WiFi', 'TV', 'Gym', 'Air Conditioning']",Summer,511.25853741182823,65,5,Queen,Flexible,30.490078863347666,90,44,5,5,Mountain View
66089,Subject Mr,West Chadhaven,Villa,1,23.799456040979393,"['Air Conditioning', 'Swimming Pool', 'WiFi', 'Parking', 'Kitchen', 'Canal view', 'Garden view', 'Gym', 'Waterfront', 'TV']",Autumn,4145.873150826326,99,4,King,Flexible,22.663809342359812,75,349,4,3,Waterfront
79591,Part Hand,Archertown,Apartment,4,18.538631964667783,"['Swimming Pool', 'Garden view', 'Waterfront', 'Air Conditioning']",Summer,237.57031609467103,82,4,Queen,Moderate,25.99758044624138,88,329,1,8,Waterfront
86990,Public Wrong,West Bobbyborough,Cottage,1,16.67852047563433,"['TV', 'Garden view', 'Gym', 'Swimming Pool', 'WiFi', 'Kitchen', 'Air Conditioning', 'Waterfront']",Summer,1362.6610537699758,86,2,Queen,Strict,14.455330785231165,89,412,1,2,Mountain View
96418,Large Another,Cordovaville,Apartment,4,11.122739626840739,"['Waterfront', 'Garden view', 'Gym', 'WiFi', 'TV']",Summer,4971.585988268827,94,4,Queen,Strict,30.434637056403542,57,4,4,5,Waterfront
97576,Evidence Just,Lake Jenniferborough,House,1,24.630125296748638,"['Kitchen', 'Canal view', 'Swimming Pool', 'WiFi']",Winter,2597.3165967917066,12,2,Double,Moderate,22.766218957942584,77,446,2,3,Mountain View
26613,Put Member,North Mark,Apartment,4,19.734404108093713,"['Canal view', 'Waterfront', 'Air Conditioning', 'Swimming Pool', 'Gym', 'Garden view', 'WiFi']",Summer,3744.7124755042623,89,5,King,Strict,14.980890186259334,66,207,4,7,Suburb
32421,Always Safe,East Danielberg,Apartment,5,25.4646012402708,"['Swimming Pool', 'TV', 'WiFi', 'Kitchen', 'Air Conditioning', 'Garden view', 'Canal view']",Summer,1897.2166021724056,20,9,King,Flexible,41.07965133002702,87,400,1,6,Mountain View
44514,Kid Reach,Michaelside,Cottage,3,23.78880370714985,"['Parking', 'Swimming Pool', 'Air Conditioning', 'Garden view', 'Kitchen']",Winter,1150.0933814342095,55,4,Single,Moderate,26.61255588727566,71,445,4,7,Suburb
58385,Hold Should,New Sandrahaven,Apartment,1,12.494900626681245,"['Gym', 'Parking']",Summer,944.6408279436929,25,2,King,Strict,27.377456873819547,82,43,5,3,Waterfront
17341,Anyone Eat,Morganborough,House,4,16.32135719946215,"['TV', 'Garden view', 'Swimming Pool', 'Canal view', 'Waterfront', 'Gym', 'Parking', 'WiFi', 'Kitchen']",Autumn,2750.2959732199743,57,8,Queen,Strict,21.395969225546153,98,195,3,6,Mountain View
40316,Shake Deep,Victoriaville,Cottage,4,21.318372402217868,"['Gym', 'Air Conditioning']",Winter,4499.442271952023,45,5,Single,Flexible,49.5453384068525,75,204,3,5,Downtown
1312,Relationship Force,Stonemouth,Cottage,1,10.43003372381235,['TV'],Winter,4379.535729264546,87,3,Queen,Moderate,31.652064848761103,92,192,4,5,Waterfront
7029,Color Weight,Derekshire,Villa,5,20.840691768099813,['Waterfront'],Winter,461.99980984165643,81,7,Queen,Flexible,23.7829929292586,85,276,2,6,Downtown
92913,Model Always,Port David,House,1,26.03117055342085,"['Canal view', 'Waterfront', 'Kitchen', 'Garden view', 'Gym', 'TV', 'Air Conditioning', 'Swimming Pool']",Autumn,1633.2386212883937,26,1,Double,Flexible,17.09634482975575,55,202,3,4,Waterfront
5523,Policy Them,North William,House,3,14.993582518092348,"['TV', 'Kitchen', 'Canal view', 'Air Conditioning', 'WiFi', 'Garden view']",Winter,637.896824743389,69,5,Single,Moderate,38.577963656143304,58,203,3,4,Suburb
29542,Method Serve,Melvinton,Villa,3,24.685739226333325,"['TV', 'WiFi', 'Canal view', 'Kitchen']",Summer,726.3784390307142,64,7,Double,Strict,46.79691202577371,95,89,2,5,Waterfront
60486,It Worker,Lewisberg,House,1,15.279136794229672,"['TV', 'Parking', 'WiFi', 'Air Conditioning', 'Canal view', 'Kitchen', 'Swimming Pool']",Summer,2232.984330061818,13,3,Queen,Flexible,14.901776133371595,51,462,2,2,Downtown
